1190	3429	3671	wisconsin
1191	3584	895	wisconsin
1192	257	12	cornell
1193	3805	456	wisconsin
1194	3575	864	wisconsin
1195	1100	494	cornell
1196	3907	3889	wisconsin
1197	3922	3675	wisconsin
1198	3917	3094	wisconsin
1199	3584	371	wisconsin
1200	699	411	texas
1201	252	576	cornell
1202	2027	629	texas
1203	728	2027	texas
1204	860	3265	wisconsin
1205	871	374	wisconsin
1206	3340	3303	wisconsin
1207	4013	3673	wisconsin
1208	2279	782	washington
1209	3515	3249	wisconsin
1210	3515	457	wisconsin
1211	1679	2169	texas
1212	946	448	wisconsin
1213	2713	2661	washington
1214	190	925	wisconsin
1215	2027	680	texas
1216	631	65	texas
1217	1363	37	cornell
1218	506	1526	cornell
1219	3575	928	wisconsin
1220	4010	982	wisconsin
1221	3413	168	wisconsin
1222	2027	665	texas
1223	3575	993	wisconsin
1224	2027	639	texas
1225	1295	539	cornell
1226	944	3417	wisconsin
1227	2027	641	texas
1228	3607	3889	wisconsin
1229	3575	973	wisconsin
1230	900	3151	wisconsin
1231	185	965	wisconsin
1232	1036	536	cornell
1233	91	842	washington
1234	1295	528	cornell
1235	1606	270	cornell
1236	2791	324	washington
1237	2027	719	texas
1238	3510	3908	wisconsin
1239	3978	3667	wisconsin
1240	3928	3908	wisconsin
1241	717	48	texas
1242	19	6	cornell
1243	3920	3889	wisconsin
1244	915	364	wisconsin
1245	3927	3510	wisconsin
1246	2320	753	washington
1247	3926	3916	wisconsin
1248	187	4010	wisconsin
1249	3665	3675	wisconsin
1250	439	839	washington
1251	2825	343	washington
1252	411	701	texas
1253	705	2038	texas
1254	3575	943	wisconsin
1255	188	199	wisconsin
1256	932	455	wisconsin
1257	1311	584	cornell
1258	2795	2563	washington
1259	1180	257	cornell
1260	3916	3665	wisconsin
1261	297	1639	texas
1262	758	430	washington
1263	362	3267	wisconsin
1264	3532	3969	wisconsin
1265	2027	636	texas
1266	852	97	washington
1267	185	991	wisconsin
1268	3575	959	wisconsin
1269	2320	743	washington
1270	733	431	washington
1271	3576	210	wisconsin
1272	2089	288	texas
1273	183	3853	wisconsin
1274	2706	434	washington
1275	2335	117	washington
1276	306	58	texas
1277	121	341	washington
1278	3673	3674	wisconsin
1279	2335	122	washington
1280	666	53	texas
1281	3265	3372	wisconsin
1282	3654	3665	wisconsin
1283	3971	898	wisconsin
1284	3670	3907	wisconsin
1285	3676	443	wisconsin
1286	2335	131	washington
1287	158	985	wisconsin
1288	172	3413	wisconsin
1289	677	1639	texas
1290	243	1412	cornell
1291	2027	722	texas
1292	156	163	wisconsin
1293	418	1658	texas
1294	3915	3665	wisconsin
1295	2954	786	washington
1296	737	127	washington
1297	766	427	washington
1298	976	3962	wisconsin
1299	756	2309	washington
1300	2563	2560	washington
1301	1680	1679	texas
1302	904	211	wisconsin
1303	2917	756	washington
1304	120	86	washington
1305	2027	676	texas
1306	643	1639	texas
1307	2027	709	texas
1308	791	2359	washington
1309	2320	809	washington
1310	1076	1133	cornell
1311	3667	3918	wisconsin
1312	3994	918	wisconsin
1313	2335	118	washington
1314	1101	1108	cornell
1315	334	100	washington
1316	100	2466	washington
1317	62	306	texas
1318	3576	207	wisconsin
1319	3094	355	wisconsin
1320	1180	239	cornell
1321	3824	857	wisconsin
1322	797	2294	washington
1323	2320	782	washington
1324	1645	75	texas
1325	904	897	wisconsin
1326	3575	921	wisconsin
1327	2141	275	texas
1328	320	2708	washington
1329	3580	211	wisconsin
1330	1387	262	cornell
1331	950	3184	wisconsin
1332	2708	335	washington
1333	422	1702	texas
1334	2712	2710	washington
1335	701	411	texas
1336	766	2320	washington
1337	3957	3926	wisconsin
1338	3366	367	wisconsin
1339	592	1639	texas
1340	100	318	washington
1341	2297	750	washington
1342	2027	595	texas
1343	463	865	wisconsin
1344	2027	716	texas
1345	2027	666	texas
1346	1508	578	cornell
1347	2320	786	washington
1348	3177	367	wisconsin
1349	3584	865	wisconsin
1350	491	243	cornell
1351	3927	3907	wisconsin
1352	981	935	wisconsin
1353	305	1639	texas
1354	375	364	wisconsin
1355	1942	421	texas
1356	1679	1681	texas
1357	649	1639	texas
1358	1564	535	cornell
1359	1339	1606	cornell
1360	990	972	wisconsin
1361	3673	3916	wisconsin
1362	2913	2426	washington
1363	3440	874	wisconsin
1364	619	1639	texas
1365	3575	949	wisconsin
1366	1295	532	cornell
1367	58	306	texas
1368	1861	1862	texas
1369	2286	427	washington
1370	440	811	washington
1371	3915	3675	wisconsin
1372	1606	238	cornell
1373	430	337	washington
1374	2708	319	washington
1375	2825	428	washington
1376	176	214	wisconsin
1377	3816	3343	wisconsin
1378	348	215	wisconsin
1379	744	339	washington
1380	385	3665	wisconsin
1381	2917	2913	washington
1382	1719	299	texas
1383	704	408	texas
1384	444	3341	wisconsin
1385	364	176	wisconsin
1386	408	704	texas
1387	1173	515	cornell
1388	573	259	cornell
1389	234	3808	wisconsin
1390	2334	425	washington
1391	3584	931	wisconsin
1392	2335	111	washington
1393	1508	577	cornell
1394	828	2916	washington
1395	2954	117	washington
1396	858	213	wisconsin
1397	2061	613	texas
1398	2027	622	texas
1399	513	1250	cornell
1400	3932	972	wisconsin
1401	3575	971	wisconsin
1402	3907	3915	wisconsin
1403	3673	3908	wisconsin
1404	1295	578	cornell
1405	248	1409	cornell
1406	3366	952	wisconsin
1407	3575	1002	wisconsin
1408	411	699	texas
1409	3676	455	wisconsin
1410	963	3404	wisconsin
1411	469	394	cornell
1412	2427	828	washington
1413	760	329	washington
1414	345	3663	wisconsin
1415	789	2356	washington
1416	3269	958	wisconsin
1417	649	413	texas
1418	511	10	cornell
1419	3421	3674	wisconsin
1420	2320	758	washington
1421	6	481	cornell
1422	3966	3580	wisconsin
1423	2712	2659	washington
1424	2335	137	washington
1425	345	3908	wisconsin
1426	3217	445	wisconsin
1427	1106	1100	cornell
1428	1006	3498	wisconsin
1429	100	334	washington
1430	3665	3673	wisconsin
1431	3341	444	wisconsin
1432	1015	404	cornell
1433	583	268	cornell
1434	456	3238	wisconsin
1435	770	2294	washington
1436	802	425	washington
1437	1646	422	texas
1438	577	1597	cornell
1439	405	270	cornell
1440	3907	3665	wisconsin
1441	3210	974	wisconsin
1442	964	1005	wisconsin
1443	115	776	washington
1444	2027	599	texas
1445	1646	407	texas
1446	1295	538	cornell
1447	297	48	texas
1448	431	2720	washington
1449	3093	3382	wisconsin
1450	635	1982	texas
1451	485	257	cornell
1452	940	221	wisconsin
1453	3372	462	wisconsin
1454	2708	339	washington
1455	3654	3889	wisconsin
1456	950	3366	wisconsin
1457	529	39	cornell
1458	802	2294	washington
1459	3836	363	wisconsin
1460	558	32	cornell
1461	1295	490	cornell
1462	3922	3674	wisconsin
1463	3575	975	wisconsin
1464	3340	178	wisconsin
1465	3575	866	wisconsin
1466	903	375	wisconsin
1467	3575	937	wisconsin
1468	433	2713	washington
1469	1015	396	cornell
1470	2320	849	washington
1471	1719	294	texas
1472	1744	705	texas
1473	828	2913	washington
1474	194	199	wisconsin
1475	659	1639	texas
1476	3331	878	wisconsin
1477	555	1250	cornell
1478	1180	255	cornell
1479	2928	823	washington
1480	231	888	wisconsin
1481	1213	561	cornell
1482	3094	3413	wisconsin
1483	1383	250	cornell
1484	214	3382	wisconsin
1485	2708	323	washington
1486	3340	883	wisconsin
1487	3971	351	wisconsin
1488	288	2088	texas
1489	169	3409	wisconsin
1490	3927	3674	wisconsin
1491	3751	886	wisconsin
1492	345	3673	wisconsin
1493	3929	3665	wisconsin
1494	3668	3916	wisconsin
1495	3575	983	wisconsin
1496	233	183	wisconsin
1497	622	1639	texas
1498	442	438	washington
1499	94	87	washington
1500	3575	990	wisconsin
1501	431	2719	washington
1502	3575	871	wisconsin
1503	3303	357	wisconsin
1504	3907	3673	wisconsin
1505	3421	3675	wisconsin
1506	766	134	washington
1507	2320	830	washington
1508	1646	285	texas
1509	3507	987	wisconsin
1510	3575	865	wisconsin
1511	3169	3346	wisconsin
1512	2027	626	texas
1513	2027	695	texas
1514	2713	2710	washington
1515	2468	754	washington
1516	125	151	washington
1517	2653	2720	washington
1518	2061	2027	texas
1519	744	3050	washington
1520	3346	165	wisconsin
1521	776	2294	washington
1522	3266	3498	wisconsin
1523	3584	871	wisconsin
1524	543	405	cornell
1525	1295	491	cornell
1526	2660	2712	washington
1527	1719	308	texas
1528	1250	515	cornell
1529	923	360	wisconsin
1530	214	3303	wisconsin
1531	2320	757	washington
1532	2335	106	washington
1533	395	1311	cornell
1534	3496	935	wisconsin
1535	2661	2712	washington
1536	806	2294	washington
1537	942	3575	wisconsin
1538	1295	493	cornell
1539	1894	65	texas
1540	2301	427	washington
1541	1719	314	texas
1542	693	1639	texas
1543	3269	369	wisconsin
1544	2659	2661	washington
1545	804	2294	washington
1546	1532	508	cornell
1547	3928	3675	wisconsin
1548	2320	848	washington
1549	2027	593	texas
1550	174	3372	wisconsin
1551	377	453	wisconsin
1552	3440	3346	wisconsin
1553	463	360	wisconsin
1554	2825	340	washington
1555	2916	2426	washington
1556	797	436	washington
1557	3917	3372	wisconsin
1558	375	178	wisconsin
1559	985	158	wisconsin
1560	1697	288	texas
1561	558	514	cornell
1562	2027	730	texas
1563	1646	423	texas
1564	357	3366	wisconsin
1565	1213	1334	cornell
1566	224	3372	wisconsin
1567	738	2280	washington
1568	1719	312	texas
1569	402	1099	cornell
1570	632	1639	texas
1571	1295	505	cornell
1572	848	737	washington
1573	704	1749	texas
1574	2089	2088	texas
1575	2027	654	texas
1576	3488	466	wisconsin
1577	3672	3673	wisconsin
1578	2981	2980	washington
1579	1106	1108	cornell
1580	2711	835	washington
1581	989	217	wisconsin
1582	199	3409	wisconsin
1583	779	428	washington
1584	56	1938	texas
1585	3340	861	wisconsin
1586	382	3654	wisconsin
1587	2320	791	washington
1588	1857	1861	texas
1589	1614	393	cornell
1590	265	1394	cornell
1591	757	2286	washington
1592	3038	3037	washington
1593	1697	2088	texas
1594	3266	449	wisconsin
1595	183	3648	wisconsin
1596	474	248	cornell
1597	3576	227	wisconsin
1598	363	349	wisconsin
1599	1295	529	cornell
1600	3417	153	wisconsin
1601	3559	3404	wisconsin
1602	911	191	wisconsin
1603	763	2294	washington
1604	3672	3916	wisconsin
1605	2320	751	washington
1606	701	312	texas
1607	2981	791	washington
1608	10	252	cornell
1609	473	1508	cornell
1610	3925	3908	wisconsin
1611	1894	73	texas
1612	2320	797	washington
1613	1076	2	cornell
1614	1932	1933	texas
1615	3927	3673	wisconsin
1616	865	360	wisconsin
1617	3667	3907	wisconsin
1618	2110	2169	texas
1619	227	984	wisconsin
1620	234	3343	wisconsin
1621	654	54	texas
1622	3671	3665	wisconsin
1623	219	196	wisconsin
1624	185	888	wisconsin
1625	607	1639	texas
1626	3413	172	wisconsin
1627	536	33	cornell
1628	3576	201	wisconsin
1629	380	164	wisconsin
1630	2108	2169	texas
1631	2307	756	washington
1632	3928	3665	wisconsin
1633	1861	1933	texas
1634	3050	2416	washington
1635	3840	3239	wisconsin
1636	1108	1101	cornell
1637	3421	3671	wisconsin
1638	3663	3673	wisconsin
1639	156	3413	wisconsin
1640	2790	2560	washington
1641	3366	3413	wisconsin
1642	3575	863	wisconsin
1643	208	3957	wisconsin
1644	422	296	texas
1645	935	366	wisconsin
1646	1681	1680	texas
1647	440	853	washington
1648	1295	519	cornell
1649	616	416	texas
1650	3808	857	wisconsin
1651	3575	945	wisconsin
1652	1015	394	cornell
1653	3575	978	wisconsin
1654	654	64	texas
1655	3404	3303	wisconsin
1656	3340	353	wisconsin
1657	3576	225	wisconsin
1658	341	822	washington
1659	3663	3665	wisconsin
1660	655	1639	texas
1661	514	24	cornell
1662	3957	3919	wisconsin
1663	214	180	wisconsin
1664	183	3343	wisconsin
1665	549	32	cornell
1666	161	3816	wisconsin
1667	1180	248	cornell
1668	161	933	wisconsin
1669	2931	2413	washington
1670	218	874	wisconsin
1671	1295	471	cornell
1672	3824	3903	wisconsin
1673	2027	598	texas
1674	1894	82	texas
1675	3607	3918	wisconsin
1676	1295	1025	cornell
1677	2335	100	washington
1678	909	954	wisconsin
1679	3265	370	wisconsin
1680	1680	2169	texas
1681	3664	345	wisconsin
1682	1295	472	cornell
1683	965	220	wisconsin
1684	935	445	wisconsin
1685	3413	3576	wisconsin
1686	1295	549	cornell
1687	2104	600	texas
1688	1182	1180	cornell
1689	103	738	washington
1690	2	1173	cornell
1691	3266	857	wisconsin
1692	3668	3675	wisconsin
1693	792	337	washington
1694	802	339	washington
1695	981	972	wisconsin
1696	2027	643	texas
1697	3266	3346	wisconsin
1698	340	2294	washington
1699	2708	327	washington
1700	1099	1100	cornell
1701	3978	3672	wisconsin
1702	1639	1749	texas
1703	831	430	washington
1704	3654	456	wisconsin
1705	545	6	cornell
1706	382	3907	wisconsin
1707	3575	900	wisconsin
1708	1495	538	cornell
1709	3957	3668	wisconsin
1710	3607	3665	wisconsin
1711	545	19	cornell
1712	418	722	texas
1713	3897	886	wisconsin
1714	426	329	washington
1715	2913	786	washington
1716	3634	352	wisconsin
1717	3780	156	wisconsin
1718	162	3382	wisconsin
1719	3921	3674	wisconsin
1720	3673	3663	wisconsin
1721	2320	815	washington
1722	426	339	washington
1723	1015	387	cornell
1724	1106	1107	cornell
1725	1944	1679	texas
1726	335	2294	washington
1727	2027	728	texas
1728	1680	2072	texas
1729	3654	3674	wisconsin
1730	192	3780	wisconsin
1731	752	2294	washington
1732	666	315	texas
1733	1015	403	cornell
1734	3915	3908	wisconsin
1735	1108	574	cornell
1736	1099	1108	cornell
1737	1295	480	cornell
1738	3507	375	wisconsin
1739	102	152	washington
1740	163	199	wisconsin
1741	862	199	wisconsin
1742	30	17	cornell
1743	231	197	wisconsin
1744	860	3372	wisconsin
1745	146	2560	washington
1746	979	3498	wisconsin
1747	977	217	wisconsin
1748	3369	368	wisconsin
1749	4010	187	wisconsin
1750	3575	938	wisconsin
1751	3576	231	wisconsin
1752	2320	745	washington
1753	262	403	cornell
1754	3918	3665	wisconsin
1755	514	3	cornell
1756	956	3366	wisconsin
1757	3957	3675	wisconsin
1758	2141	274	texas
1759	1295	515	cornell
1760	2320	850	washington
1761	2335	130	washington
1762	2320	807	washington
1763	865	3575	wisconsin
1764	968	215	wisconsin
1765	2659	2711	washington
1766	1860	1933	texas
1767	933	3413	wisconsin
1768	1383	584	cornell
1769	933	3172	wisconsin
1770	1295	502	cornell
1771	2110	1681	texas
1772	3094	919	wisconsin
1773	3421	3915	wisconsin
1774	831	749	washington
1775	3921	3675	wisconsin
1776	1295	521	cornell
1777	2108	1681	texas
1778	2104	628	texas
1779	2682	811	washington
1780	1894	74	texas
1781	3197	3366	wisconsin
1782	1295	484	cornell
1783	288	1697	texas
1784	2356	786	washington
1785	2027	602	texas
1786	3666	3907	wisconsin
1787	529	31	cornell
1788	3917	3366	wisconsin
1789	956	3559	wisconsin
1790	3780	892	wisconsin
1791	2413	820	washington
1792	2027	606	texas
1793	1295	563	cornell
1794	561	1213	cornell
1795	43	1133	cornell
1796	144	336	washington
1797	3532	3213	wisconsin
1798	2320	803	washington
1799	3675	3673	wisconsin
1800	273	1719	texas
1801	2335	147	washington
1802	408	671	texas
1803	3670	3665	wisconsin
1804	3575	904	wisconsin
1805	465	860	wisconsin
1806	1679	2072	texas
1807	427	2727	washington
1808	859	169	wisconsin
1809	2536	733	washington
1810	2427	2426	washington
1811	2110	1679	texas
1812	900	208	wisconsin
1813	282	1719	texas
1814	3668	3673	wisconsin
1815	3928	3918	wisconsin
1816	203	357	wisconsin
1817	3584	360	wisconsin
1818	816	436	washington
1819	2280	133	washington
1820	3926	3670	wisconsin
1821	3676	456	wisconsin
1822	13	481	cornell
1823	573	572	cornell
1824	1680	1681	texas
1825	3916	3908	wisconsin
1826	489	254	cornell
1827	524	1295	cornell
1828	821	434	washington
1829	2027	669	texas
1830	3922	4013	wisconsin
1831	849	135	washington
1832	2661	2711	washington
1833	489	255	cornell
1834	3340	981	wisconsin
1835	361	3369	wisconsin
1836	3050	425	washington
1837	3929	3916	wisconsin
1838	452	448	wisconsin
1839	1363	468	cornell
1840	3490	364	wisconsin
1841	295	64	texas
1842	954	383	wisconsin
1843	2428	2426	washington
1844	271	1339	cornell
1845	3978	3916	wisconsin
1846	793	2294	washington
1847	182	879	wisconsin
1848	1354	32	cornell
1849	751	3037	washington
1850	1295	543	cornell
1851	1295	498	cornell
1852	3340	990	wisconsin
1853	513	1537	cornell
1854	3340	167	wisconsin
1855	3372	3634	wisconsin
1856	3346	3575	wisconsin
1857	2395	426	washington
1858	3824	3413	wisconsin
1859	2108	1679	texas
1860	3929	3675	wisconsin
1861	2027	677	texas
1862	3676	444	wisconsin
1863	3920	3665	wisconsin
1864	1295	479	cornell
1865	963	3366	wisconsin
1866	801	2294	washington
1867	1719	310	texas
1868	3921	3665	wisconsin
1869	3969	3210	wisconsin
1870	2027	590	texas
1871	3038	751	washington
1872	666	294	texas
1873	370	860	wisconsin
1874	2536	736	washington
1875	147	2568	washington
1876	3213	3543	wisconsin
1877	3429	3907	wisconsin
1878	188	3409	wisconsin
1879	133	809	washington
1880	131	320	washington
1881	857	234	wisconsin
1882	974	3532	wisconsin
1883	284	1719	texas
1884	2027	678	texas
1885	3510	3675	wisconsin
1886	3905	3824	wisconsin
1887	1719	285	texas
1888	520	1	cornell
1889	807	2294	washington
1890	3417	188	wisconsin
1891	1944	649	texas
1892	636	297	texas
1893	2768	110	washington
1894	1295	560	cornell
1895	2280	116	washington
1896	362	868	wisconsin
1897	3922	3921	wisconsin
1898	2320	821	washington
1899	1180	264	cornell
1900	3971	881	wisconsin
1901	2169	1681	texas
1902	3667	3889	wisconsin
1903	2027	615	texas
1904	1180	256	cornell
1905	2727	427	washington
1906	3496	996	wisconsin
1907	2027	608	texas
1908	455	3507	wisconsin
1909	3340	168	wisconsin
1910	3908	3918	wisconsin
1911	3576	215	wisconsin
1912	3576	214	wisconsin
1913	3271	445	wisconsin
1914	295	70	texas
1915	2825	842	washington
1916	2688	332	washington
1917	445	3496	wisconsin
1918	3667	3908	wisconsin
1919	3978	3675	wisconsin
1920	345	3674	wisconsin
1921	3213	3210	wisconsin
1922	3372	171	wisconsin
1923	1250	555	cornell
1924	2309	425	washington
1925	3889	3665	wisconsin
1926	2320	852	washington
1927	680	418	texas
1928	3607	3908	wisconsin
1929	375	167	wisconsin
1930	112	771	washington
1931	3919	3907	wisconsin
1932	4013	3665	wisconsin
1933	3889	3918	wisconsin
1934	963	3340	wisconsin
1935	1646	313	texas
1936	250	394	cornell
1937	1463	1325	cornell
1938	250	11	cornell
1939	375	3957	wisconsin
1940	2321	2294	washington
1941	3510	3916	wisconsin
1942	199	3343	wisconsin
1943	491	36	cornell
1944	1719	293	texas
1945	3676	457	wisconsin
1946	515	1537	cornell
1947	963	216	wisconsin
1948	3366	376	wisconsin
1949	3907	3978	wisconsin
1950	811	2294	washington
1951	732	427	washington
1952	3510	3665	wisconsin
1953	1606	255	cornell
1954	3780	3343	wisconsin
1955	575	396	cornell
1956	1015	392	cornell
1957	3575	985	wisconsin
1958	1295	504	cornell
1959	466	444	wisconsin
1960	234	3648	wisconsin
1961	100	83	washington
1962	1180	243	cornell
1963	2027	661	texas
1964	573	26	cornell
1965	2320	813	washington
1966	182	3343	wisconsin
1967	2795	2560	washington
1968	2027	601	texas
1969	3413	176	wisconsin
1970	1495	485	cornell
1971	2356	789	washington
1972	2713	2712	washington
1973	2427	2916	washington
1974	3575	934	wisconsin
1975	2708	343	washington
1976	1894	80	texas
1977	287	1639	texas
1978	3366	932	wisconsin
1979	339	424	washington
1980	3490	375	wisconsin
1981	3417	157	wisconsin
1982	322	329	washington
1983	3417	3824	wisconsin
1984	3928	3916	wisconsin
1985	3751	183	wisconsin
1986	534	1339	cornell
1987	3923	997	wisconsin
1988	3576	218	wisconsin
1989	3340	1003	wisconsin
1990	3159	3239	wisconsin
1991	301	78	texas
1992	375	3091	wisconsin
1993	440	818	washington
1994	382	3916	wisconsin
1995	968	222	wisconsin
1996	3239	3159	wisconsin
1997	2931	820	washington
1998	37	1363	cornell
1999	3670	3673	wisconsin
2000	418	306	texas
2001	187	3734	wisconsin
2002	345	3889	wisconsin
2003	375	168	wisconsin
2004	3889	3929	wisconsin
2005	3926	3919	wisconsin
2006	1719	315	texas
2007	3575	946	wisconsin
2008	3920	3673	wisconsin
2009	1180	249	cornell
2010	455	443	wisconsin
2011	1133	18	cornell
2012	444	3264	wisconsin
2013	2072	2169	texas
2014	2335	124	washington
2015	1180	238	cornell
2016	3664	385	wisconsin
2017	3429	3908	wisconsin
2018	500	39	cornell
2019	944	215	wisconsin
2020	88	147	washington
2021	1719	2141	texas
2022	442	2682	washington
2023	431	2653	washington
2024	3666	3665	wisconsin
2025	2027	600	texas
2026	254	393	cornell
2027	3668	3908	wisconsin
2028	3971	954	wisconsin
2029	3340	903	wisconsin
2030	432	331	washington
2031	2682	338	washington
2032	2981	2360	washington
2033	3590	913	wisconsin
2034	1971	617	texas
2035	3576	204	wisconsin
2036	3926	3671	wisconsin
2037	319	2294	washington
2038	641	79	texas
2039	233	181	wisconsin
2040	502	4	cornell
2041	3575	979	wisconsin
2042	990	445	wisconsin
2043	467	444	wisconsin
2044	2108	2110	texas
2045	2320	746	washington
2046	262	1387	cornell
2047	58	680	texas
2048	1894	69	texas
2049	1295	516	cornell
2050	3978	3889	wisconsin
2051	1295	510	cornell
2052	2027	640	texas
2053	3269	971	wisconsin
2054	900	460	wisconsin
2055	1008	3498	wisconsin
2056	394	584	cornell
2057	829	438	washington
2058	3205	3575	wisconsin
2059	402	1108	cornell
2060	3496	445	wisconsin
2061	191	3409	wisconsin
2062	2027	715	texas
2063	210	383	wisconsin
2064	183	3413	wisconsin
2065	3575	936	wisconsin
2066	743	2294	washington
2067	968	3413	wisconsin
2068	704	1719	texas
2069	187	199	wisconsin
2070	219	3634	wisconsin
2071	3670	3889	wisconsin
2072	2335	107	washington
2073	1719	289	texas
2074	1015	405	cornell
2075	2320	766	washington
2076	1450	393	cornell
2077	232	913	wisconsin
2078	1247	28	cornell
2079	362	195	wisconsin
2080	859	193	wisconsin
2081	3654	3908	wisconsin
2082	1743	705	texas
2083	1339	1015	cornell
2084	3264	363	wisconsin
2085	3575	1003	wisconsin
2086	2913	850	washington
2087	904	3340	wisconsin
2088	1295	568	cornell
2089	3429	3918	wisconsin
2090	630	1639	texas
2091	857	194	wisconsin
2092	3782	3580	wisconsin
2093	968	186	wisconsin
2094	2320	827	washington
2095	351	458	wisconsin
2096	615	1639	texas
2097	1015	388	cornell
2098	2320	833	washington
2099	255	1383	cornell
2100	3575	954	wisconsin
2101	3673	3918	wisconsin
2102	1295	553	cornell
2103	981	357	wisconsin
2104	1680	2110	texas
2105	99	343	washington
2106	1015	389	cornell
2107	583	244	cornell
2108	850	2294	washington
2109	2355	2980	washington
2110	2320	824	washington
2111	1606	248	cornell
2112	666	297	texas
2113	2	389	cornell
2114	3663	3908	wisconsin
2115	2088	1697	texas
2116	3490	369	wisconsin
2117	3575	1001	wisconsin
2118	3510	3918	wisconsin
2119	2286	757	washington
2120	981	861	wisconsin
2121	270	10	cornell
2122	942	445	wisconsin
2123	3919	3665	wisconsin
2124	2659	2660	washington
2125	194	3413	wisconsin
2126	3576	221	wisconsin
2127	1295	511	cornell
2128	963	156	wisconsin
2129	2727	425	washington
2130	2027	703	texas
2131	408	627	texas
2132	2320	764	washington
2133	3584	945	wisconsin
2134	3575	920	wisconsin
2135	2072	1681	texas
2136	3340	948	wisconsin
2137	2027	683	texas
2138	73	276	texas
2139	3915	3918	wisconsin
2140	3266	446	wisconsin
2141	820	810	washington
2142	3918	3889	wisconsin
2143	3576	222	wisconsin
2144	548	1526	cornell
2145	3664	3929	wisconsin
2146	558	559	cornell
2147	3925	3918	wisconsin
2148	2039	705	texas
2149	2027	702	texas
2150	3417	191	wisconsin
2151	1996	1749	texas
2152	3614	894	wisconsin
2153	2355	791	washington
2154	435	341	washington
2155	3575	925	wisconsin
2156	3341	931	wisconsin
2157	3575	907	wisconsin
2158	1180	240	cornell
2159	473	397	cornell
2160	823	2928	washington
2161	751	2301	washington
2162	3093	375	wisconsin
2163	2320	839	washington
2164	192	892	wisconsin
2165	771	428	washington
2166	1133	21	cornell
2167	2320	814	washington
2168	3925	3675	wisconsin
2169	3413	165	wisconsin
2170	302	416	texas
2171	3669	3670	wisconsin
2172	931	444	wisconsin
2173	3607	3907	wisconsin
2174	562	387	cornell
2175	952	155	wisconsin
2176	1646	408	texas
2177	983	367	wisconsin
2178	638	421	texas
2179	3496	907	wisconsin
2180	3957	3918	wisconsin
2181	153	3417	wisconsin
2182	161	884	wisconsin
2183	2286	751	washington
2184	893	222	wisconsin
2185	289	77	texas
2186	3417	154	wisconsin
2187	2727	2309	washington
2188	161	3782	wisconsin
2189	3922	3978	wisconsin
2190	198	938	wisconsin
2191	3580	3413	wisconsin
2192	3674	3673	wisconsin
2193	193	3343	wisconsin
2194	3575	879	wisconsin
2195	820	2416	washington
2196	389	469	cornell
2197	3166	914	wisconsin
2198	2711	2660	washington
2199	464	467	wisconsin
2200	3576	223	wisconsin
2201	174	352	wisconsin
2202	3576	219	wisconsin
2203	2713	799	washington
2204	3669	3908	wisconsin
2205	19	1082	cornell
2206	3654	3663	wisconsin
2207	3926	3920	wisconsin
2208	2335	99	washington
2209	1564	548	cornell
2210	3915	3889	wisconsin
2211	467	349	wisconsin
2212	3584	458	wisconsin
2213	3293	222	wisconsin
2214	3381	3368	wisconsin
2215	3440	160	wisconsin
2216	3429	3889	wisconsin
2217	1495	498	cornell
2218	194	3648	wisconsin
2219	3994	942	wisconsin
2220	1944	610	texas
2221	2320	855	washington
2222	2027	656	texas
2223	3210	3543	wisconsin
2224	351	444	wisconsin
2225	1180	261	cornell
2226	234	857	wisconsin
2227	221	381	wisconsin
2228	3575	948	wisconsin
2229	1107	1101	cornell
2230	181	3343	wisconsin
2231	157	199	wisconsin
2232	2027	647	texas
2233	89	320	washington
2234	3580	199	wisconsin
2235	3676	458	wisconsin
2236	3368	3382	wisconsin
2237	3654	382	wisconsin
2238	3249	3250	wisconsin
2239	2825	2294	washington
2240	408	418	texas
2241	197	1001	wisconsin
2242	1295	569	cornell
2243	1597	577	cornell
2244	171	352	wisconsin
2245	1938	1861	texas
2246	924	383	wisconsin
2247	1108	472	cornell
2248	1295	542	cornell
2249	1220	43	cornell
2250	439	338	washington
2251	3138	3621	wisconsin
2252	938	198	wisconsin
2253	2072	2110	texas
2254	2027	634	texas
2255	3664	3510	wisconsin
2256	3674	3907	wisconsin
2257	2320	828	washington
2258	832	2294	washington
2259	362	3498	wisconsin
2260	2027	652	texas
2261	2454	2294	washington
2262	3197	987	wisconsin
2263	1418	386	cornell
2264	1383	469	cornell
2265	2320	802	washington
2266	3366	917	wisconsin
2267	3575	877	wisconsin
2268	3575	1006	wisconsin
2269	1003	3084	wisconsin
2270	2169	2105	texas
2271	3669	3916	wisconsin
2272	413	648	texas
2273	1101	1100	cornell
2274	2335	101	washington
2275	2710	2659	washington
2276	385	3929	wisconsin
2277	1409	565	cornell
2278	2027	604	texas
2279	429	851	washington
2280	2912	338	washington
2281	3595	3239	wisconsin
2282	588	405	cornell
2283	3664	3918	wisconsin
2284	2027	630	texas
2285	3969	3213	wisconsin
2286	3488	923	wisconsin
2287	385	3673	wisconsin
2288	385	3663	wisconsin
2289	2027	625	texas
2290	2682	853	washington
2291	1681	2110	texas
2292	3676	462	wisconsin
2293	1646	420	texas
2294	1173	513	cornell
2295	2466	2468	washington
2296	375	357	wisconsin
2297	820	738	washington
2298	3923	3648	wisconsin
2299	3614	898	wisconsin
2300	2027	609	texas
2301	572	573	cornell
2302	1606	243	cornell
2303	2320	775	washington
2304	2169	2110	texas
