1618	stanford	course	entity	few	many	yes	no	3	402	1618
1617	stanford	course	entity	few	normal	yes	no	3	401	1617
1616	stanford	course	entity	few	normal	yes	no	3	400	1616
2176	stanford	big_org	entity	normal	many	yes	no	0	91	2176
2153	stanford	rgrp	entity	many	many	yes	no	0	89	2153
2131	stanford	rproj	entity	normal	normal	yes	no	0	87	2131
2078	stanford	big_org	entity	many	many	yes	no	0	82	2078
1882	stanford	faculty	entity	many	many	no	no	0	64	1882
1840	stanford	rscientist	entity	few	normal	yes	yes	1	60	1840
1828	stanford	course	entity	few	normal	yes	no	1	59	1828
1613	stanford	course	entity	few	many	yes	no	3	399	1613
1612	stanford	course	entity	few	many	yes	no	3	398	1612
1611	stanford	course	entity	few	normal	no	no	2	397	1611
1610	stanford	course	entity	few	many	no	no	2	396	1610
1609	stanford	course	entity	few	many	no	no	2	395	1609
1608	stanford	course	entity	few	many	no	no	2	394	1608
1607	stanford	course	entity	few	many	no	no	2	393	1607
1606	stanford	course	entity	normal	many	yes	no	2	392	1606
1605	stanford	course	entity	few	many	yes	no	2	391	1605
1604	stanford	course	entity	few	many	yes	no	2	390	1604
1603	stanford	course	entity	few	few	yes	no	2	389	1603
1602	stanford	course	entity	few	few	yes	no	2	388	1602
1601	stanford	course	entity	normal	few	yes	no	2	387	1601
1600	stanford	course	entity	many	many	yes	no	3	386	1600
1599	stanford	course	entity	many	many	yes	no	3	385	1599
1598	stanford	course	entity	normal	many	yes	no	3	384	1598
1597	stanford	course	entity	normal	normal	yes	no	3	383	1597
1596	stanford	course	entity	few	normal	yes	no	2	382	1596
1595	stanford	course	entity	normal	many	yes	no	2	381	1595
1594	stanford	course	entity	few	many	yes	no	2	380	1594
1592	stanford	course	entity	few	many	yes	no	2	379	1592
1591	stanford	course	entity	few	many	yes	no	2	378	1591
1590	stanford	course	entity	few	many	yes	no	2	377	1590
1589	stanford	course	entity	few	many	yes	no	2	376	1589
1588	stanford	course	entity	normal	many	yes	no	2	375	1588
1587	stanford	course	entity	normal	many	yes	no	2	374	1587
1586	stanford	course	entity	few	few	yes	no	2	373	1586
1585	stanford	course	entity	few	few	yes	no	2	372	1585
1278	stanford	rgrp	entity	few	many	yes	no	0	21	1278
1581	stanford	student	entity	many	many	yes	yes	1	368	1581
1580	stanford	student	entity	normal	few	yes	yes	1	367	1580
1579	stanford	student	entity	normal	many	yes	yes	1	366	1579
1578	stanford	rscientist	entity	many	many	yes	yes	1	365	1578
1577	stanford	rscientist	entity	many	many	yes	yes	1	364	1577
1576	stanford	rscientist	entity	normal	normal	yes	yes	1	363	1576
1575	stanford	staff	entity	normal	normal	yes	yes	1	362	1575
1573	stanford	student	entity	normal	many	yes	no	1	360	1573
840	stanford	rgrp	entity	few	many	yes	no	3	17	840
432	stanford	faculty	entity	many	many	yes	no	2	13	432
111	stanford	rgrp	entity	normal	many	yes	no	2	10	111
1571	stanford	rgrp	entity	few	many	yes	no	1	359	1571
1522	stanford	big_org	entity	many	many	yes	no	0	313	1522
8351	berkeley	big_org	entity	normal	few	yes	no	0	8588	8351
1490	stanford	course	entity	normal	many	yes	no	2	285	1490
1489	stanford	student	entity	normal	normal	yes	no	0	284	1489
1485	stanford	big_org	entity	many	few	yes	no	0	280	1485
1481	stanford	staff	entity	few	normal	yes	yes	1	277	1481
1480	stanford	rproj	entity	normal	many	yes	no	0	276	1480
1460	stanford	rgrp	entity	many	normal	yes	no	0	258	1460
1457	stanford	student	entity	few	many	yes	yes	1	255	1457
1456	stanford	rproj	entity	many	normal	yes	no	1	254	1456
1455	stanford	rproj	entity	normal	normal	yes	no	1	253	1455
1446	stanford	course	entity	normal	few	yes	no	1	245	1446
1439	stanford	big_org	entity	normal	many	yes	no	0	239	1439
1938	stanford	big_org	entity	many	many	yes	no	0	6	1938
1615	stanford	student	entity	few	few	yes	no	0	3	1615
1058	stanford	student	entity	few	many	yes	no	1	1	1058
3517	cmu	rproj	entity	normal	many	yes	no	2	3609	3517
3516	cmu	faculty	entity	many	many	yes	yes	1	3608	3516
3515	cmu	rgrp	entity	few	normal	yes	no	1	3607	3515
3514	cmu	rgrp	entity	normal	many	yes	yes	1	3606	3514
3508	cmu	student	entity	normal	many	yes	yes	1	3600	3508
4002	cmu	course	entity	normal	normal	no	yes	1	4098	4002
3982	cmu	rscientist	entity	many	many	yes	yes	1	4078	3982
3981	cmu	course	entity	few	normal	no	no	2	4077	3981
3980	cmu	student	entity	normal	few	yes	yes	1	4076	3980
3979	cmu	rscientist	entity	normal	few	yes	yes	1	4075	3979
3978	cmu	student	entity	normal	normal	yes	yes	1	4074	3978
3977	cmu	rscientist	entity	normal	many	yes	yes	1	4073	3977
3976	cmu	rproj	entity	few	many	yes	no	2	4072	3976
3975	cmu	student	entity	few	many	no	no	0	4071	3975
3974	cmu	staff	entity	normal	normal	yes	yes	1	4070	3974
3973	cmu	student	entity	few	few	no	no	0	4069	3973
3972	cmu	student	entity	normal	many	yes	yes	1	4068	3972
3967	cmu	student	entity	normal	many	no	no	0	4063	3967
3965	cmu	course	entity	normal	normal	yes	no	2	4061	3965
3963	cmu	rproj	entity	normal	many	yes	yes	1	4059	3963
3962	cmu	rproj	entity	normal	many	yes	yes	1	4058	3962
3961	cmu	faculty	entity	few	many	yes	yes	1	4057	3961
3960	cmu	rproj	entity	many	many	yes	yes	1	4056	3960
3959	cmu	faculty	entity	few	many	yes	yes	1	4055	3959
3958	cmu	faculty	entity	many	many	yes	yes	1	4054	3958
3956	cmu	course	entity	normal	many	yes	no	3	4052	3956
3955	cmu	student	entity	normal	many	no	no	0	4051	3955
3954	cmu	faculty	entity	many	many	yes	yes	1	4050	3954
3951	cmu	faculty	entity	normal	normal	yes	no	3	4047	3951
3950	cmu	student	entity	few	many	yes	no	2	4046	3950
3949	cmu	rscientist	entity	few	normal	yes	no	2	4045	3949
3948	cmu	student	entity	few	many	yes	no	2	4044	3948
3945	cmu	rscientist	entity	few	normal	yes	no	2	4041	3945
3942	cmu	student	entity	few	many	yes	no	2	4038	3942
3941	cmu	rgrp	entity	few	many	yes	no	3	4037	3941
3934	cmu	rproj	entity	many	many	yes	yes	1	4030	3934
3933	cmu	student	entity	few	many	yes	yes	1	4029	3933
3932	cmu	rproj	entity	normal	many	yes	yes	1	4028	3932
3931	cmu	faculty	entity	many	few	yes	yes	1	4027	3931
3930	cmu	course	entity	few	normal	no	yes	1	4026	3930
3929	cmu	student	entity	normal	many	yes	yes	1	4025	3929
3926	cmu	student	entity	normal	many	no	no	0	4022	3926
3925	cmu	faculty	entity	normal	few	yes	yes	1	4021	3925
3920	cmu	course	entity	normal	many	no	no	2	4016	3920
3919	cmu	rproj	entity	many	many	yes	yes	1	4015	3919
3918	cmu	staff	entity	few	many	yes	yes	1	4014	3918
3917	cmu	student	entity	normal	normal	yes	yes	1	4013	3917
3916	cmu	student	entity	many	normal	yes	yes	1	4012	3916
3908	cmu	student	entity	few	many	no	yes	1	4004	3908
3907	cmu	rscientist	entity	normal	many	yes	yes	1	4003	3907
3906	cmu	rgrp	entity	many	many	yes	yes	1	4002	3906
3905	cmu	faculty	entity	many	many	yes	yes	1	4001	3905
3904	cmu	course	entity	normal	many	no	yes	1	4000	3904
3507	cmu	student	entity	normal	normal	yes	yes	1	3599	3507
3506	cmu	rscientist	entity	normal	many	no	no	0	3598	3506
3505	cmu	rscientist	entity	normal	many	no	no	0	3597	3505
3504	cmu	student	entity	normal	many	yes	yes	1	3596	3504
3503	cmu	faculty	entity	normal	normal	yes	yes	1	3595	3503
3502	cmu	student	entity	few	many	no	no	0	3594	3502
3501	cmu	student	entity	normal	many	yes	yes	1	3593	3501
3500	cmu	staff	entity	normal	normal	yes	yes	1	3592	3500
3499	cmu	student	entity	few	many	yes	yes	1	3591	3499
3498	cmu	student	entity	normal	few	yes	yes	1	3590	3498
3497	cmu	student	entity	normal	many	yes	yes	1	3589	3497
3496	cmu	faculty	entity	normal	normal	no	no	0	3588	3496
3495	cmu	rscientist	entity	many	many	no	no	0	3587	3495
3494	cmu	faculty	entity	normal	many	yes	yes	1	3586	3494
3493	cmu	faculty	entity	many	many	yes	yes	1	3585	3493
3492	cmu	course	entity	normal	many	yes	no	2	3584	3492
3491	cmu	course	entity	normal	many	yes	no	2	3583	3491
3490	cmu	faculty	entity	few	many	no	no	0	3582	3490
3489	cmu	faculty	entity	many	many	no	no	0	3581	3489
3488	cmu	course	entity	few	many	yes	no	2	3580	3488
3487	cmu	course	entity	few	many	yes	no	2	3579	3487
3486	cmu	rproj	entity	few	many	no	yes	1	3578	3486
3485	cmu	course	entity	few	many	yes	no	2	3577	3485
3484	cmu	rproj	entity	many	normal	yes	yes	1	3576	3484
3483	cmu	student	entity	few	many	yes	yes	1	3575	3483
3482	cmu	staff	entity	normal	normal	yes	yes	1	3574	3482
3481	cmu	student	entity	few	many	yes	yes	1	3573	3481
3480	cmu	student	entity	few	many	yes	yes	1	3572	3480
3479	cmu	student	entity	few	normal	no	yes	1	3571	3479
3478	cmu	student	entity	normal	many	no	no	0	3570	3478
3477	cmu	student	entity	few	many	yes	yes	1	3569	3477
3476	cmu	rproj	entity	normal	many	yes	yes	1	3568	3476
3475	cmu	rscientist	entity	many	normal	yes	yes	1	3567	3475
3467	cmu	rscientist	entity	normal	normal	yes	yes	1	3559	3467
3466	cmu	rscientist	entity	normal	many	yes	no	1	3558	3466
3465	cmu	student	entity	few	many	yes	yes	1	3557	3465
3463	cmu	student	entity	normal	many	yes	yes	1	3555	3463
3462	cmu	faculty	entity	normal	many	yes	yes	1	3554	3462
3459	cmu	rgrp	entity	normal	many	no	no	2	3551	3459
3457	cmu	rgrp	entity	normal	many	no	no	3	3549	3457
3454	cmu	student	entity	normal	many	yes	no	3	3546	3454
3453	cmu	student	entity	few	many	yes	no	3	3545	3453
3445	cmu	rgrp	entity	many	many	no	no	2	3537	3445
3427	cmu	rscientist	entity	few	many	yes	no	3	3519	3427
3425	cmu	rscientist	entity	few	normal	no	no	3	3517	3425
3424	cmu	faculty	entity	normal	normal	yes	no	3	3516	3424
3423	cmu	rscientist	entity	normal	many	no	no	0	3515	3423
3421	cmu	staff	entity	normal	many	yes	no	3	3513	3421
3420	cmu	student	entity	many	normal	no	no	0	3512	3420
3419	cmu	staff	entity	normal	many	yes	no	3	3511	3419
3418	cmu	faculty	entity	normal	many	yes	no	3	3510	3418
3417	cmu	rscientist	entity	normal	normal	yes	no	3	3509	3417
8149	berkeley	course	entity	few	few	no	yes	1	8377	8149
3406	cmu	faculty	entity	many	many	yes	no	3	3498	3406
3404	cmu	rgrp	entity	many	many	yes	yes	1	3496	3404
3395	cmu	rproj	entity	normal	many	no	no	3	3487	3395
3388	cmu	rproj	entity	few	many	no	no	3	3480	3388
3383	cmu	rproj	entity	normal	normal	no	no	3	3475	3383
3379	cmu	course	entity	many	many	yes	no	3	3471	3379
3378	cmu	rgrp	entity	few	many	no	no	3	3470	3378
3377	cmu	rproj	entity	normal	many	no	no	3	3469	3377
3376	cmu	rproj	entity	few	many	yes	yes	1	3468	3376
3374	cmu	rgrp	entity	many	many	yes	no	3	3466	3374
3373	cmu	rproj	entity	few	many	no	no	3	3465	3373
3360	cmu	rproj	entity	many	many	yes	no	3	3452	3360
3351	cmu	rproj	entity	few	many	no	no	3	3443	3351
3350	cmu	rproj	entity	normal	many	no	no	3	3442	3350
3347	cmu	rproj	entity	normal	normal	yes	no	3	3439	3347
3341	cmu	rproj	entity	few	few	no	no	3	3433	3341
3339	cmu	rgrp	entity	few	many	no	no	3	3431	3339
3338	cmu	rgrp	entity	normal	few	no	no	3	3430	3338
3337	cmu	rgrp	entity	few	many	no	no	3	3429	3337
3333	cmu	student	entity	few	normal	yes	no	3	3425	3333
3330	cmu	student	entity	normal	few	yes	no	3	3422	3330
3329	cmu	student	entity	few	many	no	no	3	3421	3329
3326	cmu	rscientist	entity	few	normal	yes	no	3	3418	3326
3323	cmu	student	entity	few	many	yes	no	3	3415	3323
3322	cmu	student	entity	normal	many	yes	no	3	3414	3322
3321	cmu	faculty	entity	many	normal	no	no	0	3413	3321
3320	cmu	big_org	entity	few	many	no	no	3	3412	3320
3319	cmu	rscientist	entity	few	normal	no	no	3	3411	3319
3316	cmu	rgrp	entity	normal	normal	no	no	3	3408	3316
3310	cmu	rscientist	entity	many	many	yes	no	3	3402	3310
3308	cmu	student	entity	few	many	yes	no	3	3400	3308
2906	cmu	faculty	entity	many	many	no	no	1	2998	2906
2903	cmu	faculty	entity	many	many	no	no	0	2995	2903
2893	cmu	faculty	entity	many	many	yes	yes	1	2985	2893
2892	cmu	rscientist	entity	normal	many	yes	no	3	2984	2892
2889	cmu	faculty	entity	many	many	yes	yes	1	2981	2889
2884	cmu	faculty	entity	many	many	no	no	1	2976	2884
2883	cmu	faculty	entity	many	many	no	no	1	2975	2883
2882	cmu	faculty	entity	many	normal	yes	yes	1	2974	2882
2879	cmu	faculty	entity	many	many	yes	no	2	2971	2879
2876	cmu	faculty	entity	many	many	no	no	1	2968	2876
2872	cmu	faculty	entity	many	many	yes	no	2	2964	2872
2866	cmu	faculty	entity	many	normal	no	no	0	2958	2866
2862	cmu	faculty	entity	normal	many	no	no	1	2954	2862
2860	cmu	faculty	entity	normal	normal	yes	no	2	2952	2860
2847	cmu	faculty	entity	many	many	yes	no	2	2939	2847
2844	cmu	faculty	entity	normal	many	no	no	0	2936	2844
2841	cmu	faculty	entity	many	many	yes	no	3	2933	2841
2839	cmu	rscientist	entity	normal	many	yes	no	2	2931	2839
2838	cmu	faculty	entity	many	normal	yes	no	3	2930	2838
2834	cmu	big_org	entity	normal	many	yes	no	0	2926	2834
2833	cmu	faculty	entity	normal	few	yes	yes	1	2925	2833
9887	mit	rgrp	entity	few	few	yes	no	0	10998	9887
9886	mit	rgrp	entity	few	few	no	no	0	10997	9886
3307	cmu	faculty	entity	many	many	no	no	0	3399	3307
3306	cmu	rscientist	entity	normal	many	no	no	3	3398	3306
3305	cmu	faculty	entity	many	many	no	no	3	3397	3305
3302	cmu	rscientist	entity	normal	many	yes	yes	1	3394	3302
3301	cmu	rgrp	entity	many	many	no	no	0	3393	3301
3300	cmu	faculty	entity	many	normal	yes	no	3	3392	3300
3299	cmu	student	entity	few	many	no	no	3	3391	3299
9836	mit	big_org	entity	few	few	yes	no	0	10946	9836
3249	cmu	student	entity	normal	normal	no	no	3	3341	3249
3244	cmu	staff	entity	normal	normal	yes	yes	1	3336	3244
3242	cmu	student	entity	few	few	no	no	3	3334	3242
3239	cmu	faculty	entity	normal	many	yes	no	3	3331	3239
3238	cmu	rproj	entity	many	normal	yes	no	3	3330	3238
3232	cmu	rproj	entity	normal	many	yes	no	3	3324	3232
3230	cmu	rproj	entity	normal	many	no	no	3	3322	3230
3226	cmu	rgrp	entity	many	many	yes	no	3	3318	3226
3225	cmu	rproj	entity	normal	many	yes	no	3	3317	3225
3224	cmu	rproj	entity	normal	many	yes	no	3	3316	3224
3223	cmu	rproj	entity	many	many	yes	no	3	3315	3223
3222	cmu	rproj	entity	normal	many	yes	no	3	3314	3222
3221	cmu	rgrp	entity	few	many	yes	no	3	3313	3221
3220	cmu	rproj	entity	few	many	no	no	3	3312	3220
3219	cmu	rproj	entity	few	many	no	no	3	3311	3219
2799	cmu	rgrp	entity	many	many	no	no	2	2891	2799
2790	cmu	big_org	entity	normal	many	yes	no	0	2882	2790
2789	cmu	big_org	entity	normal	normal	no	no	0	2881	2789
2788	cmu	rproj	entity	normal	few	no	yes	1	2880	2788
2786	cmu	big_org	entity	normal	many	yes	no	2	2877	2786
2785	cmu	rscientist	entity	normal	many	no	no	2	2876	2785
2784	cmu	student	entity	normal	many	no	no	1	2875	2784
2783	cmu	student	entity	normal	many	yes	no	2	2874	2783
2781	cmu	student	entity	normal	normal	yes	no	2	2872	2781
2780	cmu	student	entity	normal	many	no	no	2	2871	2780
2778	cmu	rscientist	entity	few	many	yes	no	2	2869	2778
2777	cmu	big_org	entity	few	few	yes	no	2	2868	2777
2776	cmu	student	entity	few	many	yes	yes	1	2867	2776
2775	cmu	faculty	entity	normal	many	no	no	0	2866	2775
2773	cmu	staff	entity	normal	many	yes	yes	1	2864	2773
2772	cmu	faculty	entity	few	many	no	yes	1	2863	2772
2771	cmu	big_org	entity	normal	few	yes	no	2	2862	2771
2759	cmu	big_org	entity	many	many	no	no	1	2850	2759
2746	cmu	big_org	entity	normal	many	yes	no	2	2837	2746
2745	cmu	big_org	entity	few	many	yes	no	2	2836	2745
2743	cmu	big_org	entity	few	many	yes	no	2	2834	2743
2742	cmu	big_org	entity	many	few	yes	no	2	2833	2742
2741	cmu	big_org	entity	normal	many	yes	no	2	2832	2741
2740	cmu	big_org	entity	few	many	yes	no	3	2831	2740
2739	cmu	student	entity	few	many	yes	yes	1	2830	2739
2737	cmu	student	entity	normal	few	no	no	0	2828	2737
2736	cmu	student	entity	normal	many	yes	no	2	2827	2736
2734	cmu	student	entity	normal	many	yes	yes	1	2825	2734
2730	cmu	big_org	entity	many	many	yes	yes	1	2821	2730
2729	cmu	student	entity	few	normal	no	no	0	2820	2729
2728	cmu	student	entity	normal	normal	no	no	0	2819	2728
2727	cmu	staff	entity	normal	normal	no	no	0	2818	2727
2726	cmu	course	entity	normal	many	yes	no	2	2817	2726
2725	cmu	course	entity	few	many	yes	no	2	2816	2725
2724	cmu	course	entity	few	many	yes	no	2	2815	2724
2723	cmu	course	entity	few	many	yes	no	2	2814	2723
2722	cmu	rscientist	entity	normal	normal	yes	yes	1	2813	2722
2721	cmu	student	entity	normal	normal	no	no	0	2812	2721
2720	cmu	rproj	entity	few	normal	yes	no	2	2811	2720
2719	cmu	student	entity	normal	many	yes	yes	1	2810	2719
2718	cmu	student	entity	normal	many	no	no	0	2809	2718
2717	cmu	student	entity	few	many	yes	yes	1	2808	2717
2716	cmu	big_org	entity	few	many	no	no	2	2807	2716
3202	cmu	course	entity	few	many	yes	no	3	3294	3202
3201	cmu	course	entity	normal	many	yes	no	3	3293	3201
3200	cmu	course	entity	few	many	yes	no	3	3292	3200
3199	cmu	course	entity	few	many	yes	no	3	3291	3199
3198	cmu	course	entity	few	many	no	no	3	3290	3198
3197	cmu	course	entity	few	many	yes	no	3	3289	3197
3196	cmu	course	entity	few	many	yes	no	3	3288	3196
3195	cmu	course	entity	normal	normal	yes	no	3	3287	3195
3194	cmu	course	entity	few	many	no	no	3	3286	3194
3193	cmu	course	entity	few	normal	yes	no	3	3285	3193
3192	cmu	course	entity	few	normal	yes	no	3	3284	3192
3191	cmu	course	entity	few	many	yes	no	3	3283	3191
3190	cmu	course	entity	normal	many	yes	no	3	3282	3190
3189	cmu	course	entity	normal	many	yes	no	3	3281	3189
3188	cmu	course	entity	few	many	yes	no	3	3280	3188
3187	cmu	course	entity	normal	many	yes	no	3	3279	3187
3186	cmu	course	entity	few	many	yes	no	3	3278	3186
3185	cmu	course	entity	normal	few	yes	no	3	3277	3185
3184	cmu	rgrp	entity	few	many	no	no	3	3276	3184
3183	cmu	student	entity	few	many	no	no	0	3275	3183
3182	cmu	staff	entity	normal	many	yes	yes	1	3274	3182
3181	cmu	faculty	entity	normal	many	no	no	0	3273	3181
3179	cmu	rproj	entity	many	normal	yes	yes	1	3271	3179
3178	cmu	student	entity	few	many	no	no	0	3270	3178
3156	cmu	rproj	entity	many	many	yes	yes	1	3248	3156
3155	cmu	student	entity	few	many	yes	yes	1	3247	3155
3153	cmu	course	entity	normal	many	no	no	0	3245	3153
3152	cmu	course	entity	few	many	no	yes	1	3244	3152
3151	cmu	course	entity	normal	many	yes	yes	1	3243	3151
3150	cmu	course	entity	few	many	yes	yes	1	3242	3150
3146	cmu	student	entity	normal	normal	yes	yes	1	3238	3146
3145	cmu	big_org	entity	normal	normal	yes	yes	1	3237	3145
3142	cmu	student	entity	few	few	yes	yes	1	3234	3142
3141	cmu	student	entity	normal	normal	yes	yes	1	3233	3141
3140	cmu	big_org	entity	few	normal	yes	yes	1	3232	3140
3139	cmu	faculty	entity	normal	many	yes	yes	1	3231	3139
3137	cmu	faculty	entity	normal	many	yes	yes	1	3229	3137
7884	berkeley	student	entity	few	few	no	no	0	8088	7884
2685	cmu	rproj	entity	many	many	no	no	0	2776	2685
2684	cmu	staff	entity	few	normal	yes	yes	1	2775	2684
2678	cmu	student	entity	few	many	yes	yes	1	2769	2678
2677	cmu	faculty	entity	many	many	yes	yes	1	2768	2677
2676	cmu	course	entity	few	many	yes	no	3	2767	2676
2675	cmu	student	entity	few	many	yes	yes	1	2766	2675
2672	cmu	rproj	entity	few	many	no	yes	1	2763	2672
2671	cmu	faculty	entity	normal	many	yes	yes	1	2762	2671
2670	cmu	faculty	entity	many	many	yes	yes	1	2761	2670
2667	cmu	course	entity	few	normal	no	no	2	2758	2667
2666	cmu	course	entity	normal	few	no	no	2	2757	2666
7854	berkeley	faculty	entity	few	few	yes	yes	1	8057	7854
2646	cmu	faculty	entity	many	many	no	yes	1	2737	2646
2642	cmu	faculty	entity	normal	many	yes	yes	1	2733	2642
2634	cmu	faculty	entity	normal	many	yes	yes	1	2725	2634
2632	cmu	faculty	entity	many	many	yes	yes	1	2723	2632
2631	cmu	faculty	entity	normal	normal	yes	yes	1	2722	2631
2626	cmu	staff	entity	normal	normal	no	no	3	2717	2626
2620	cmu	big_org	entity	many	many	yes	no	0	2711	2620
2613	cmu	big_org	entity	many	many	no	no	1	2704	2613
10115	mit	big_org	entity	normal	few	yes	no	0	11229	10115
7805	berkeley	student	entity	few	few	no	no	0	8007	7805
10097	mit	faculty	entity	few	few	yes	yes	1	11209	10097
2607	cmu	course	entity	few	many	yes	no	3	2698	2607
2606	cmu	course	entity	few	many	yes	no	3	2697	2606
2605	cmu	course	entity	few	many	yes	no	3	2696	2605
2603	cmu	faculty	entity	normal	many	no	no	0	2694	2603
2601	cmu	rscientist	entity	normal	many	no	no	0	2692	2601
2600	cmu	big_org	entity	many	many	no	no	0	2691	2600
2599	cmu	big_org	entity	few	many	yes	no	0	2690	2599
2593	cmu	big_org	entity	few	many	no	no	1	2684	2593
2589	cmu	rproj	entity	normal	normal	yes	no	0	2680	2589
2588	cmu	big_org	entity	normal	many	yes	no	1	2679	2588
2587	cmu	big_org	entity	few	many	yes	no	2	2678	2587
2586	cmu	faculty	entity	normal	many	yes	no	0	2677	2586
2584	cmu	faculty	entity	normal	many	yes	no	1	2675	2584
2583	cmu	rproj	entity	many	many	no	no	1	2674	2583
2568	cmu	rgrp	entity	normal	many	no	no	1	2659	2568
2561	cmu	student	entity	normal	many	yes	no	1	2652	2561
2560	cmu	faculty	entity	many	many	no	no	1	2651	2560
2559	cmu	rgrp	entity	few	many	yes	no	0	2650	2559
2558	cmu	rproj	entity	few	many	yes	no	0	2649	2558
2987	cmu	big_org	entity	many	many	yes	no	2	3079	2987
2916	cmu	big_org	entity	many	many	yes	no	0	3008	2916
2914	cmu	big_org	entity	normal	many	yes	no	0	3006	2914
2913	cmu	big_org	entity	normal	many	yes	no	0	3005	2913
2505	cmu	big_org	entity	many	many	yes	no	1	2595	2505
2504	cmu	big_org	entity	few	many	yes	no	1	2594	2504
2503	cmu	big_org	entity	normal	normal	yes	no	0	2593	2503
2480	cmu	rproj	entity	few	many	yes	no	2	2570	2480
2478	cmu	rproj	entity	few	many	yes	no	2	2567	2478
2477	cmu	big_org	entity	few	many	no	no	0	2566	2477
2476	cmu	big_org	entity	normal	many	no	no	1	2565	2476
2474	cmu	student	entity	few	normal	yes	yes	1	2563	2474
2467	cmu	big_org	entity	normal	many	yes	no	0	2556	2467
2465	cmu	rproj	entity	many	many	no	no	1	2554	2465
2454	cmu	student	entity	normal	many	yes	yes	1	2543	2454
2447	cmu	rgrp	entity	many	normal	yes	no	0	2536	2447
2446	cmu	rproj	entity	normal	many	yes	no	1	2535	2446
2442	cmu	big_org	entity	normal	many	yes	no	0	2531	2442
2441	cmu	big_org	entity	normal	many	yes	no	0	2530	2441
2440	cmu	big_org	entity	many	many	yes	no	0	2529	2440
2436	cmu	big_org	entity	many	many	no	no	0	2525	2436
2435	cmu	rproj	entity	many	normal	yes	no	0	2524	2435
2433	cmu	rproj	entity	normal	many	yes	no	0	2522	2433
2429	cmu	faculty	entity	many	many	yes	no	3	2518	2429
2427	cmu	big_org	entity	normal	many	yes	no	0	2516	2427
2426	cmu	big_org	entity	normal	many	yes	no	0	2515	2426
2425	cmu	big_org	entity	normal	few	yes	no	1	2514	2425
2418	cmu	student	entity	normal	normal	yes	no	1	2506	2418
2415	cmu	rgrp	entity	normal	normal	no	no	0	2503	2415
2284	cmu	faculty	entity	normal	normal	yes	yes	1	2372	2284
2274	cmu	rproj	entity	few	many	yes	no	1	2362	2274
2273	cmu	rproj	entity	few	normal	yes	no	1	2361	2273
2272	cmu	rscientist	entity	many	many	no	no	2	2360	2272
2271	cmu	faculty	entity	normal	many	no	no	1	2359	2271
2269	cmu	rscientist	entity	many	normal	no	no	2	2357	2269
2267	cmu	rgrp	entity	many	many	no	no	0	2355	2267
6905	berkeley	faculty	entity	few	few	yes	yes	1	7093	6905
6828	berkeley	student	entity	few	few	yes	yes	1	7016	6828
9085	mit	rscientist	entity	few	few	no	no	2	10194	9085
9078	mit	faculty	entity	few	few	no	no	2	10187	9078
6302	berkeley	big_org	entity	few	few	yes	no	0	6463	6302
5801	cmu	rscientist	entity	normal	normal	no	no	0	5931	5801
5800	cmu	student	entity	few	few	yes	no	2	5930	5800
5799	cmu	big_org	entity	few	many	yes	no	0	5929	5799
5798	cmu	big_org	entity	few	many	yes	no	0	5928	5798
5796	cmu	faculty	entity	normal	many	yes	yes	1	5925	5796
5795	cmu	rgrp	entity	few	many	yes	no	0	5924	5795
5793	cmu	rgrp	entity	few	many	yes	no	0	5919	5793
5792	cmu	big_org	entity	few	normal	yes	no	0	5918	5792
5791	cmu	big_org	entity	normal	many	yes	no	0	5917	5791
5787	cmu	rgrp	entity	normal	many	yes	no	0	5913	5787
5786	cmu	big_org	entity	normal	many	no	no	0	5912	5786
5785	cmu	big_org	entity	few	normal	yes	no	0	5911	5785
5783	cmu	student	entity	few	normal	yes	yes	1	5908	5783
5782	cmu	rgrp	entity	normal	normal	yes	no	0	5906	5782
6240	berkeley	rproj	entity	few	few	yes	no	0	6399	6240
6185	berkeley	student	entity	few	few	yes	yes	1	6336	6185
5778	cmu	rproj	entity	many	many	no	no	0	5899	5778
5777	cmu	faculty	entity	normal	many	no	no	0	5898	5777
5776	cmu	rgrp	entity	few	many	yes	yes	1	5893	5776
5775	cmu	faculty	entity	many	many	yes	yes	1	5891	5775
5774	cmu	rproj	entity	few	many	yes	no	3	5890	5774
5773	cmu	rproj	entity	few	many	yes	no	3	5889	5773
5772	cmu	rgrp	entity	few	many	yes	no	3	5888	5772
5771	cmu	rproj	entity	few	many	yes	no	3	5884	5771
5770	cmu	rgrp	entity	few	many	yes	no	3	5881	5770
5769	cmu	rgrp	entity	few	many	yes	no	3	5879	5769
5768	cmu	student	entity	few	many	yes	no	3	5876	5768
5767	cmu	faculty	entity	few	many	yes	no	3	5874	5767
5766	cmu	student	entity	few	normal	yes	no	3	5873	5766
5765	cmu	student	entity	few	many	yes	no	3	5872	5765
5764	cmu	rscientist	entity	few	many	yes	no	3	5870	5764
5762	cmu	faculty	entity	normal	few	yes	yes	1	5867	5762
5760	cmu	rproj	entity	few	few	yes	no	0	5862	5760
5759	cmu	rgrp	entity	few	many	yes	no	0	5861	5759
5758	cmu	rgrp	entity	few	many	yes	no	0	5860	5758
5757	cmu	faculty	entity	few	normal	yes	no	3	5858	5757
5755	cmu	big_org	entity	few	many	yes	no	1	5856	5755
5753	cmu	rproj	entity	normal	normal	yes	no	0	5854	5753
5750	cmu	rgrp	entity	many	many	no	no	1	5851	5750
