2151	4173	5514	none	cmu
2152	4988	5412	member	cmu
2153	4988	5413	member	cmu
2154	4988	5414	member	cmu
2155	4988	5415	none	cmu
2156	4988	5416	none	cmu
2157	4988	5417	none	cmu
2158	499	1418	none	stanford
2159	5935	7623	none	berkeley
2160	5420	5500	member	cmu
2161	4988	5418	member	cmu
2162	1074	1970	none	stanford
2163	4988	5419	none	cmu
2164	9120	10127	none	mit
2165	2561	3150	none	cmu
2166	10370	10506	member	mit
2167	5420	5506	member	cmu
2168	308	319	none	stanford
2169	3562	4359	none	cmu
2170	2126	2159	none	stanford
2171	7764	8351	none	berkeley
2172	5930	6142	none	berkeley
2173	1278	2224	none	stanford
2174	4929	4988	none	cmu
2175	7484	8668	instructor	berkeley
2176	6538	8351	none	berkeley
2177	8978	10749	none	mit
2178	4988	5420	member	cmu
2179	4988	5421	member	cmu
2180	4988	5422	member	cmu
2181	4465	5543	member	cmu
2182	4988	5423	none	cmu
2183	4465	5544	member	cmu
2184	4988	5424	member	cmu
2185	4988	5425	member	cmu
2186	313	2168	instructor	stanford
2187	4988	5426	none	cmu
2188	4988	5427	member	cmu
2189	4988	5428	member	cmu
2190	4988	5429	none	cmu
2191	4877	5501	member	cmu
2192	5034	5360	none	cmu
2193	1305	1485	none	stanford
2194	478	1081	member	stanford
2195	6184	8605	none	berkeley
2196	3562	4368	member	cmu
2197	5420	5516	member	cmu
2198	5845	6032	none	berkeley
2199	5083	5554	none	cmu
2200	2916	4513	none	cmu
2201	5277	5555	none	cmu
2202	3406	3484	member	cmu
2203	8978	10751	none	mit
2204	3226	5646	none	cmu
2205	8978	10752	none	mit
2206	485	1955	partof	stanford
2207	7147	7696	none	berkeley
2208	696	1048	instructor	stanford
2209	3977	3982	none	cmu
2210	3875	5390	member	cmu
2211	4988	5430	none	cmu
2212	2862	3201	instructor	cmu
2213	4988	5431	member	cmu
2214	4988	5432	none	cmu
2215	4988	5433	member	cmu
2216	2672	5778	none	cmu
2217	4988	5434	none	cmu
2218	4173	5536	none	cmu
2219	4988	5435	member	cmu
2220	4988	5436	none	cmu
2221	9113	9115	member	mit
2222	2435	3307	member	cmu
2223	4988	5437	member	cmu
2224	9113	9116	partof	mit
2225	9113	9117	none	mit
2226	4988	5438	none	cmu
2227	9113	9118	member	mit
2228	4988	5439	member	cmu
2229	7058	8351	none	berkeley
2230	4634	5328	none	cmu
2231	7472	8351	none	berkeley
2232	696	1052	instructor	stanford
2233	3226	5655	none	cmu
2234	2916	5186	none	cmu
2235	5350	5354	none	cmu
2236	6196	6269	none	berkeley
2237	3491	3972	ta	cmu
2238	8978	10765	none	mit
2239	5977	6314	none	berkeley
2240	8978	10766	none	mit
2241	4988	5440	none	cmu
2242	4173	5542	none	cmu
2243	9113	9120	partof	mit
2244	4988	5441	member	cmu
2245	3505	5775	none	cmu
2246	4988	5442	member	cmu
2247	1630	2153	none	stanford
2248	2677	3934	member	cmu
2249	3596	4630	none	cmu
2250	1921	1942	none	stanford
2251	5350	5361	none	cmu
2252	5879	6302	none	berkeley
2253	7521	8199	none	berkeley
2254	5840	7255	none	berkeley
2255	4014	5013	none	cmu
2256	9951	10914	none	mit
2257	6401	8653	advisor	berkeley
2258	423	1882	advisor	stanford
2259	7365	7675	none	berkeley
2260	1159	1237	none	stanford
2261	5224	5504	none	cmu
2262	921	2194	none	stanford
2263	6022	6694	none	berkeley
2264	2916	4546	none	cmu
2265	7180	8351	none	berkeley
2266	6302	6389	none	berkeley
2267	5350	5371	none	cmu
2268	5350	5374	none	cmu
2269	10153	10630	instructor	mit
2270	8995	10127	none	mit
2271	6203	6794	none	berkeley
2272	6295	7904	none	berkeley
2273	7312	7606	none	berkeley
2274	6377	6385	none	berkeley
2275	1257	1264	none	stanford
2276	6377	6388	none	berkeley
2277	6994	7058	none	berkeley
2278	6994	7059	none	berkeley
2279	6311	7066	member	berkeley
2280	6407	7046	advisor	berkeley
2281	6611	8184	none	berkeley
2282	5096	5499	none	cmu
2283	872	1716	advisor	stanford
2284	2632	5630	instructor	cmu
2285	2620	5303	none	cmu
2286	2620	5304	none	cmu
2287	5224	5518	none	cmu
2288	6504	6834	member	berkeley
2289	1919	1920	none	stanford
2290	6386	6403	advisor	berkeley
2291	2620	5305	none	cmu
2292	2620	5306	none	cmu
2293	3198	4170	instructor	cmu
2294	2620	5307	none	cmu
2295	2620	5308	none	cmu
2296	2620	5309	none	cmu
2297	5350	5384	none	cmu
2298	8793	8794	advisor	berkeley
2299	1655	1754	instructor	stanford
2300	8145	8626	ta	berkeley
2301	7011	7580	none	berkeley
2302	8876	8877	none	berkeley
2303	308	374	none	stanford
2304	6311	7078	none	berkeley
2305	2620	5310	none	cmu
2306	2620	5311	none	cmu
2307	3917	5767	none	cmu
2308	2620	5312	none	cmu
2309	5224	5527	none	cmu
2310	2620	5313	none	cmu
2311	6455	7670	member	berkeley
2312	2620	5314	none	cmu
2313	2620	5315	none	cmu
2314	7519	7521	none	berkeley
2315	2620	5316	none	cmu
2316	1035	2091	none	stanford
2317	2620	5317	none	cmu
2318	2620	5318	none	cmu
2319	7752	8081	none	berkeley
2320	2916	4567	none	cmu
2321	2620	5319	none	cmu
2322	7276	8351	none	berkeley
2323	5397	5540	member	cmu
2324	3682	4359	none	cmu
2325	5350	5394	none	cmu
2326	1668	1669	none	stanford
2327	6924	7904	none	berkeley
2328	1098	1102	none	stanford
2329	2736	4045	none	cmu
2330	3489	3977	none	cmu
2331	147	308	none	stanford
2332	6270	8351	none	berkeley
2333	7058	7741	none	berkeley
2334	4389	5500	none	cmu
2335	1252	1825	none	stanford
2336	2586	2799	member	cmu
2337	10135	10136	none	mit
2338	6221	8166	instructor	berkeley
2339	2620	5320	none	cmu
2340	5418	5533	member	cmu
2341	5322	5555	none	cmu
2342	2620	5321	none	cmu
2343	2620	5322	none	cmu
2344	7185	7186	instructor	berkeley
2345	2620	5323	none	cmu
2346	5224	5538	none	cmu
2347	2620	5324	none	cmu
2348	2620	5325	none	cmu
2349	1919	1942	none	stanford
2350	2620	5326	none	cmu
2351	2620	5327	none	cmu
2352	2620	5328	none	cmu
2353	4803	5144	none	cmu
2354	2620	5329	none	cmu
2355	10160	10837	none	mit
2356	5397	5551	member	cmu
2357	3982	4829	none	cmu
2358	1919	1947	none	stanford
2359	5397	5552	member	cmu
2360	3489	3982	none	cmu
2361	7519	8199	none	berkeley
2362	3420	5007	member	cmu
2363	10114	10627	none	mit
2364	6407	6410	none	berkeley
2365	1050	1391	none	stanford
2366	10137	10910	none	mit
2367	4988	5498	partof	cmu
2368	3562	3778	member	cmu
2369	4988	5499	partof	cmu
2370	6309	7056	none	berkeley
2371	308	395	none	stanford
2372	6317	8156	member	berkeley
2373	308	396	none	stanford
2374	2620	5330	none	cmu
2375	2620	5331	none	cmu
2376	6468	7596	none	berkeley
2377	2620	5332	none	cmu
2378	139	2118	advisor	stanford
2379	2620	5333	none	cmu
2380	2620	5334	none	cmu
2381	7711	8351	none	berkeley
2382	2620	5335	none	cmu
2383	3872	5141	instructor	cmu
2384	2620	5336	none	cmu
2385	2620	5337	none	cmu
2386	2620	5338	none	cmu
2387	2620	5339	none	cmu
2388	3534	3930	none	cmu
2389	30	31	member	stanford
2390	7995	8295	none	berkeley
2391	2834	4085	none	cmu
2392	6567	7193	none	berkeley
2393	2037	2233	none	stanford
2394	10000	10322	none	mit
2395	7255	7378	none	berkeley
2396	3562	3781	member	cmu
2397	6309	7066	member	berkeley
2398	242	308	none	stanford
2399	2620	5340	none	cmu
2400	394	478	none	stanford
2401	2620	5341	none	cmu
2402	2620	5342	none	cmu
2403	2620	5343	none	cmu
2404	2620	5344	none	cmu
2405	3982	4842	none	cmu
2406	2620	5345	none	cmu
2407	6198	7503	member	berkeley
2408	3535	4174	none	cmu
2409	2620	5346	none	cmu
2410	2620	5347	none	cmu
2411	5949	7194	none	berkeley
2412	4511	5144	none	cmu
2413	2620	5348	none	cmu
2414	2620	5349	none	cmu
2415	2730	5698	none	cmu
2416	129	1882	none	stanford
2417	2719	4988	member	cmu
2418	1253	1429	none	stanford
2419	2568	3223	partof	cmu
2420	2568	3224	partof	cmu
2421	7042	8210	none	berkeley
2422	1349	2068	none	stanford
2423	2568	3226	none	cmu
2424	2620	5350	none	cmu
2425	2620	5351	none	cmu
2426	2620	5352	none	cmu
2427	3766	4040	none	cmu
2428	2620	5353	none	cmu
2429	2620	5354	none	cmu
2430	2620	5355	none	cmu
2431	2620	5356	none	cmu
2432	3682	4394	none	cmu
2433	2620	5357	none	cmu
2434	2620	5358	none	cmu
2435	3982	4857	none	cmu
2436	2620	5359	none	cmu
2437	5994	8166	none	berkeley
2438	3420	5030	member	cmu
2439	3230	3607	member	cmu
2440	8823	8840	none	berkeley
2441	8823	8841	none	berkeley
2442	3420	5037	member	cmu
2443	7688	8351	none	berkeley
2444	689	1633	none	stanford
2445	2074	2114	member	stanford
2446	14	308	none	stanford
2447	154	1429	none	stanford
2448	4465	4988	member	cmu
2449	6074	8351	none	berkeley
2450	6268	8351	none	berkeley
2451	10095	10127	none	mit
2452	6219	8166	instructor	berkeley
2453	2620	5360	none	cmu
2454	2620	5361	none	cmu
2455	2620	5362	none	cmu
2456	5069	5284	none	cmu
2457	2620	5363	none	cmu
2458	3982	4861	none	cmu
2459	3799	5387	none	cmu
2460	2620	5364	none	cmu
2461	6827	8160	none	berkeley
2462	2620	5365	none	cmu
2463	2620	5366	none	cmu
2464	2620	5367	none	cmu
2465	2620	5368	none	cmu
2466	3982	4866	none	cmu
2467	461	1395	member	stanford
2468	2620	5369	none	cmu
2469	5113	5656	none	cmu
2470	49	51	none	stanford
2471	49	52	none	stanford
2472	139	308	none	stanford
2473	49	53	none	stanford
2474	49	54	none	stanford
2475	9910	10188	member	mit
2476	6225	6782	advisor	berkeley
2477	10000	10353	none	mit
2478	2074	2127	none	stanford
2479	664	1419	none	stanford
2480	5065	5406	none	cmu
2481	2620	5370	none	cmu
2482	2620	5371	none	cmu
2483	4511	4513	none	cmu
2484	2620	5372	none	cmu
2485	2620	5373	none	cmu
2486	2620	5374	none	cmu
2487	3306	5513	none	cmu
2488	2620	5375	none	cmu
2489	3306	5514	none	cmu
2490	3339	3508	member	cmu
2491	2620	5376	none	cmu
2492	5806	8226	none	berkeley
2493	2620	5377	none	cmu
2494	2620	5378	none	cmu
2495	4936	5034	none	cmu
2496	2620	5379	none	cmu
2497	4997	5554	partof	cmu
2498	8001	8097	none	berkeley
2499	101	303	ta	stanford
2500	10394	10505	member	mit
2501	2876	4810	member	cmu
2502	3479	5536	member	cmu
2503	5929	7820	none	berkeley
2504	4173	4988	none	cmu
2505	7193	7682	none	berkeley
2506	3795	5515	member	cmu
2507	8951	9904	none	mit
2508	2620	5380	none	cmu
2509	4511	4522	advisor	cmu
2510	2620	5381	none	cmu
2511	3306	5521	none	cmu
2512	2620	5382	none	cmu
2513	3306	5522	none	cmu
2514	1335	1961	member	stanford
2515	2620	5383	none	cmu
2516	2620	5384	none	cmu
2517	2620	5385	none	cmu
2518	3682	3767	none	cmu
2519	2620	5386	none	cmu
2520	2620	5387	none	cmu
2521	2620	5388	none	cmu
2522	5052	5514	none	cmu
2523	2620	5389	none	cmu
2524	6437	8148	none	berkeley
2525	5003	5328	none	cmu
2526	6436	7913	none	berkeley
2527	942	1970	none	stanford
2528	277	278	none	stanford
2529	6228	8202	member	berkeley
2530	3379	3693	instructor	cmu
2531	942	1973	none	stanford
2532	6953	7395	none	berkeley
2533	7355	8615	none	berkeley
2534	6407	6471	none	berkeley
2535	6407	6472	advisor	berkeley
2536	5127	5159	none	cmu
2537	234	308	none	stanford
2538	8602	8603	none	berkeley
2539	805	2014	none	stanford
2540	4630	5555	none	cmu
2541	2876	4829	none	cmu
2542	2620	5390	none	cmu
2543	10359	10656	none	mit
2544	2620	5391	none	cmu
2545	2884	3244	none	cmu
2546	2620	5392	none	cmu
2547	2620	5393	none	cmu
2548	2620	5394	none	cmu
2549	5994	7545	none	berkeley
2550	4936	5051	none	cmu
2551	3445	4645	member	cmu
2552	2620	5395	none	cmu
2553	3445	4646	member	cmu
2554	2620	5396	none	cmu
2555	2620	5397	none	cmu
2556	3306	5536	none	cmu
2557	3445	4647	member	cmu
2558	2620	5398	none	cmu
2559	2620	5399	none	cmu
2560	4027	4368	member	cmu
2561	5148	5506	none	cmu
2562	6379	7652	member	berkeley
2563	7194	7271	none	berkeley
2564	6379	7656	none	berkeley
2565	5805	8678	member	berkeley
2566	6379	7657	none	berkeley
2567	2876	4830	none	cmu
2568	6411	8351	none	berkeley
2569	3454	5324	none	cmu
2570	5101	5360	none	cmu
2571	6243	8161	none	berkeley
2572	6410	8782	none	berkeley
2573	3306	5542	none	cmu
2574	3404	4907	none	cmu
2575	2267	2589	none	cmu
2576	2620	4749	none	cmu
2577	9917	10756	none	mit
2578	6437	8166	none	berkeley
2579	5150	5556	none	cmu
2580	7370	8577	none	berkeley
2581	5003	5348	member	cmu
2582	2568	2620	none	cmu
2583	6283	7685	none	berkeley
2584	5850	6302	none	berkeley
2585	3301	3404	none	cmu
2586	6403	7261	none	berkeley
2587	6403	6607	none	berkeley
2588	5821	7545	none	berkeley
2589	2876	4842	member	cmu
2590	6609	7591	none	berkeley
2591	5987	6035	none	berkeley
2592	5274	5388	none	cmu
2593	5274	5389	none	cmu
2594	5999	6367	none	berkeley
2595	7865	8616	ta	berkeley
2596	3599	5506	member	cmu
2597	1373	1429	none	stanford
2598	4105	5658	member	cmu
2599	3599	5508	member	cmu
2600	308	1301	none	stanford
2601	104	428	member	stanford
2602	4877	4999	member	cmu
2603	6737	8632	none	berkeley
2604	308	1305	none	stanford
2605	6786	8823	none	berkeley
2606	6737	8635	ta	berkeley
2607	308	1308	none	stanford
2608	308	1309	none	stanford
2609	6737	8637	ta	berkeley
2610	6737	8638	none	berkeley
2611	4936	5076	member	cmu
2612	2603	2987	none	cmu
2613	6430	6884	none	berkeley
2614	3951	5417	none	cmu
2615	2883	3699	none	cmu
2616	258	1905	none	stanford
2617	133	187	instructor	stanford
2618	5987	6041	none	berkeley
2619	3420	5099	none	cmu
2620	3599	5510	member	cmu
2621	7573	8603	none	berkeley
2622	6828	7138	none	berkeley
2623	7871	7896	none	berkeley
2624	599	938	member	stanford
2625	3599	5516	member	cmu
2626	2620	4765	none	cmu
2627	2906	5515	member	cmu
2628	9290	9836	none	mit
2629	2620	4768	none	cmu
2630	6437	7525	none	berkeley
2631	6388	8351	none	berkeley
2632	4027	4393	member	cmu
2633	308	1318	none	stanford
2634	2583	2584	member	cmu
2635	882	1429	none	stanford
2636	6437	8187	none	berkeley
2637	3230	3674	member	cmu
2638	3804	5215	advisor	cmu
2639	3179	3808	none	cmu
2640	4098	5160	none	cmu
2641	7696	8863	none	berkeley
2642	5402	5420	none	cmu
2643	6403	6626	none	berkeley
2644	10115	10313	none	mit
2645	1673	1903	none	stanford
2646	2876	4864	member	cmu
2647	2202	2205	none	stanford
2648	10115	10316	none	mit
2649	7610	8117	none	berkeley
2650	3301	4089	partof	cmu
2651	6828	7147	none	berkeley
2652	1081	1429	none	stanford
2653	308	1322	none	stanford
2654	4932	5204	none	cmu
2655	6737	8654	none	berkeley
2656	308	1328	none	stanford
2657	4932	5208	member	cmu
2658	3459	3502	member	cmu
2659	9081	9904	none	mit
2660	6263	6283	advisor	berkeley
2661	7441	8351	none	berkeley
2662	139	374	advisor	stanford
2663	5987	8744	none	berkeley
2664	5987	8745	none	berkeley
2665	5987	8747	none	berkeley
2666	5176	5393	none	cmu
2667	5987	8748	none	berkeley
2668	664	1480	none	stanford
2669	5176	5397	none	cmu
2670	8351	8380	none	berkeley
2671	5987	6067	none	berkeley
2672	1373	1457	none	stanford
2673	2620	4782	none	cmu
2674	3486	3780	member	cmu
2675	5806	8290	none	berkeley
2676	2892	4392	none	cmu
2677	9014	10127	none	mit
2678	6210	6211	none	berkeley
2679	5038	5205	member	cmu
2680	6737	8668	none	berkeley
2681	5040	5248	member	cmu
2682	7783	8148	none	berkeley
2683	1102	1429	none	stanford
2684	477	2124	member	stanford
2685	1588	1808	none	stanford
2686	6761	8629	none	berkeley
2687	6409	7703	none	berkeley
2688	3499	3693	advisor	cmu
2689	1177	1429	none	stanford
2690	3676	3904	none	cmu
2691	3376	3445	partof	cmu
2692	4932	5224	none	cmu
2693	6243	7558	none	berkeley
2694	308	1347	none	stanford
2695	5038	5215	none	cmu
2696	492	1419	none	stanford
2697	7717	8878	none	berkeley
2698	7717	8879	none	berkeley
2699	139	392	none	stanford
2700	7881	8179	none	berkeley
2701	10122	10517	none	mit
2702	3718	5554	none	cmu
2703	6087	7695	member	berkeley
2704	7237	7238	none	berkeley
2705	5987	8766	none	berkeley
2706	5987	8769	none	berkeley
2707	7951	8351	none	berkeley
2708	6256	6809	none	berkeley
2709	6531	8351	none	berkeley
2710	3376	3453	member	cmu
2711	4932	5231	none	cmu
2712	1707	1825	member	stanford
2713	5040	5262	member	cmu
2714	9288	9836	none	mit
2715	3376	3459	partof	cmu
2716	6809	8008	none	berkeley
2717	308	1358	none	stanford
2718	4932	5239	none	cmu
2719	686	2084	none	stanford
2720	686	1429	none	stanford
2721	6737	8688	none	berkeley
2722	2613	2620	none	cmu
2723	6314	7316	member	berkeley
2724	7684	7913	none	berkeley
2725	5160	5206	none	cmu
2726	5366	5533	none	cmu
2727	7684	7919	member	berkeley
2728	4508	4999	none	cmu
2729	6317	6974	member	berkeley
2730	3301	3467	none	cmu
2731	2893	3337	member	cmu
2732	7089	7820	none	berkeley
2733	3417	4874	none	cmu
2734	1624	1754	instructor	stanford
2735	8954	10851	none	mit
2736	10686	10787	none	mit
2737	6409	7728	none	berkeley
2738	5994	6960	none	berkeley
2739	308	1362	none	stanford
2740	1975	2212	none	stanford
2741	117	147	member	stanford
2742	4932	5249	member	cmu
2743	2646	3965	instructor	cmu
2744	7684	7920	member	berkeley
2745	9079	9904	none	mit
2746	6802	7384	none	berkeley
2747	7684	7921	member	berkeley
2748	5025	5330	none	cmu
2749	6001	6300	none	berkeley
2750	2613	2632	none	cmu
2751	6034	8297	none	berkeley
2752	6203	7402	member	berkeley
2753	7545	8819	none	berkeley
2754	7610	8160	none	berkeley
2755	3301	3479	member	cmu
2756	5108	5411	none	cmu
2757	4630	4988	none	cmu
2758	10309	10354	none	mit
2759	215	216	member	stanford
2760	6243	7580	ta	berkeley
2761	5296	5377	none	cmu
2762	9044	10627	member	mit
2763	6627	8351	none	berkeley
2764	6251	8682	ta	berkeley
2765	6251	8683	none	berkeley
2766	308	1373	none	stanford
2767	308	1374	none	stanford
2768	3404	4988	none	cmu
2769	10127	10308	none	mit
2770	5040	5284	member	cmu
2771	1017	1349	none	stanford
2772	394	1429	none	stanford
2773	5136	5268	none	cmu
2774	3224	4464	none	cmu
2775	3224	3809	member	cmu
2776	5025	5340	none	cmu
2777	9904	9939	none	mit
2778	6001	6314	none	berkeley
2779	6398	8005	advisor	berkeley
2780	7545	8826	none	berkeley
2781	2613	2646	none	cmu
2782	672	1970	none	stanford
2783	5108	5420	none	cmu
2784	1575	1947	none	stanford
2785	5390	5515	member	cmu
2786	5880	7402	none	berkeley
2787	9294	10000	none	mit
2788	9074	9090	none	mit
2789	10127	10313	none	mit
2790	10127	10316	none	mit
2791	6950	7186	none	berkeley
2792	4932	5264	none	cmu
2793	308	1384	none	stanford
2794	10127	10318	none	mit
2795	10127	10319	none	mit
2796	1395	1429	none	stanford
2797	6257	6412	none	berkeley
2798	6367	6761	none	berkeley
2799	9904	9944	none	mit
2800	6753	7573	none	berkeley
2801	9904	9947	none	mit
2802	10540	10630	none	mit
2803	5025	5352	member	cmu
2804	9946	10127	none	mit
2805	5411	5506	none	cmu
2806	6203	7422	member	berkeley
2807	6001	6329	none	berkeley
2808	6203	8085	member	berkeley
2809	3546	5515	member	cmu
2810	4861	4866	none	cmu
2811	7573	8684	none	berkeley
2812	7573	8685	member	berkeley
2813	10127	10322	none	mit
2814	6950	7193	none	berkeley
2815	6335	8351	none	berkeley
2816	7632	8103	none	berkeley
2817	6529	8351	none	berkeley
2818	8008	8199	none	berkeley
2819	6950	7194	instructor	berkeley
2820	10001	10077	member	mit
2821	10001	10078	member	mit
2822	2606	4478	none	cmu
2823	308	1395	none	stanford
2824	10127	10327	none	mit
2825	10127	10328	none	mit
2826	10127	10329	none	mit
2827	7162	7649	member	berkeley
2828	9904	9954	none	mit
2829	308	1399	none	stanford
2830	5075	5127	none	cmu
2831	3853	4829	none	cmu
2832	6160	6870	none	berkeley
2833	6467	8629	none	berkeley
2834	2893	3373	member	cmu
2835	2670	3956	none	cmu
2836	10871	10872	none	mit
2837	2893	3378	member	cmu
2838	7279	8630	none	berkeley
2839	5292	5514	none	cmu
2840	10871	10879	none	mit
2841	6437	6950	none	berkeley
2842	3795	4988	member	cmu
2843	9044	10653	member	mit
2844	10127	10330	none	mit
2845	10127	10331	none	mit
2846	4932	5281	none	cmu
2847	10127	10334	none	mit
2848	10127	10335	none	mit
2849	7056	7193	none	berkeley
2850	6145	7596	none	berkeley
2851	7056	7195	none	berkeley
2852	4932	5285	member	cmu
2853	4932	5289	none	cmu
2854	9904	9966	none	mit
2855	6014	6249	ta	berkeley
2856	912	2172	none	stanford
2857	2670	3960	none	cmu
2858	2613	2677	none	cmu
2859	6781	6782	instructor	berkeley
2860	5341	5350	none	cmu
2861	5292	5522	none	cmu
2862	6043	8351	none	berkeley
2863	5388	5509	none	cmu
2864	102	1086	none	stanford
2865	10166	10385	none	mit
2866	2671	3541	instructor	cmu
2867	10127	10347	none	mit
2868	6368	6369	none	berkeley
2869	6014	6251	ta	berkeley
2870	6310	8140	ta	berkeley
2871	912	1522	none	stanford
2872	3780	5013	member	cmu
2873	2677	5261	none	cmu
2874	6947	6948	none	berkeley
2875	6203	7453	member	berkeley
2876	2272	3495	none	cmu
2877	7999	8148	none	berkeley
2878	9115	9887	member	mit
2879	5388	5510	none	cmu
2880	4365	4394	advisor	cmu
2881	6454	8745	none	berkeley
2882	9044	10671	none	mit
2883	827	1410	member	stanford
2884	3323	3445	member	cmu
2885	5388	5517	none	cmu
2886	921	2202	none	stanford
2887	10127	10353	none	mit
2888	10127	10354	none	mit
2889	10390	10482	member	mit
2890	3419	4086	none	cmu
2891	6948	7186	none	berkeley
2892	8177	8351	none	berkeley
2893	10127	10357	none	mit
2894	6322	7820	none	berkeley
2895	6947	6950	instructor	berkeley
2896	10127	10358	none	mit
2897	9904	9983	none	mit
2898	6269	6781	none	berkeley
2899	6412	6747	member	berkeley
2900	5075	5159	none	cmu
2901	9904	9989	none	mit
2902	7923	8585	none	berkeley
2903	7427	7428	instructor	berkeley
2904	5897	5925	none	berkeley
2905	5256	5258	none	cmu
2906	8952	8978	none	mit
2907	5897	5929	none	berkeley
2908	3238	3339	none	cmu
2909	3965	4359	none	cmu
2910	5388	5523	none	cmu
2911	10127	10360	none	mit
2912	10127	10361	none	mit
2913	10127	10363	none	mit
2914	6948	7193	none	berkeley
2915	6809	7427	none	berkeley
2916	5034	5414	member	cmu
2917	10127	10366	none	mit
2918	827	1429	none	stanford
2919	10127	10369	none	mit
2920	6302	6408	none	berkeley
2921	9904	9994	none	mit
2922	5075	5168	none	cmu
2923	3682	5013	none	cmu
2924	6747	8351	none	berkeley
2925	2916	5226	none	cmu
2926	9904	9997	none	mit
2927	5087	5499	none	cmu
2928	3974	5034	none	cmu
2929	6741	7297	none	berkeley
2930	3718	4988	none	cmu
2931	8978	10806	none	mit
2932	5013	5077	none	cmu
2933	8978	10807	none	mit
2934	6377	6403	none	berkeley
2935	3703	5002	member	cmu
2936	6809	7431	none	berkeley
2937	4640	4641	none	cmu
2938	5388	5539	none	cmu
2939	3504	3563	member	cmu
2940	480	1188	none	stanford
2941	6809	8099	none	berkeley
2942	4045	4550	none	cmu
2943	3853	4874	none	cmu
2944	5215	5524	member	cmu
2945	5160	5293	none	cmu
2946	3718	4997	none	cmu
2947	5013	5085	member	cmu
2948	5350	5407	none	cmu
2949	5215	5529	member	cmu
2950	6385	7512	none	berkeley
2951	7743	8082	ta	berkeley
2952	6195	6747	advisor	berkeley
2953	5388	5541	none	cmu
2954	7365	7719	instructor	berkeley
2955	10127	10385	none	mit
2956	3562	5096	none	cmu
2957	10127	10386	none	mit
2958	10127	10387	none	mit
2959	10127	10388	none	mit
2960	918	919	none	stanford
2961	10127	10389	none	mit
2962	5350	5411	none	cmu
2963	8978	10824	none	mit
2964	6203	7490	member	berkeley
2965	4988	5500	partof	cmu
2966	4988	5501	partof	cmu
2967	4988	5502	partof	cmu
2968	4988	5503	partof	cmu
2969	4988	5504	partof	cmu
2970	3867	4368	advisor	cmu
2971	4988	5506	partof	cmu
2972	308	402	none	stanford
2973	4988	5508	partof	cmu
2974	5956	6036	instructor	berkeley
2975	4988	5509	partof	cmu
2976	10127	10390	none	mit
2977	308	406	none	stanford
2978	5388	5558	none	cmu
2979	5034	5440	none	cmu
2980	10127	10391	none	mit
2981	6770	8763	member	berkeley
2982	10127	10392	none	mit
2983	10127	10393	none	mit
2984	10127	10394	none	mit
2985	6010	6413	none	berkeley
2986	10127	10395	none	mit
2987	10127	10396	none	mit
2988	10127	10397	none	mit
2989	10127	10398	none	mit
2990	6302	6437	none	berkeley
2991	5350	5420	none	cmu
2992	10517	10786	none	mit
2993	7629	7904	none	berkeley
2994	5019	5504	partof	cmu
2995	5836	8786	none	berkeley
2996	4359	4510	none	cmu
2997	4988	5510	partof	cmu
2998	4988	5511	partof	cmu
2999	3563	4027	none	cmu
3000	4988	5512	partof	cmu
3001	3238	3379	none	cmu
3002	4988	5513	partof	cmu
3003	4988	5514	partof	cmu
3004	215	2236	none	stanford
3005	4988	5515	partof	cmu
3006	4988	5516	partof	cmu
3007	4988	5517	partof	cmu
3008	308	412	none	stanford
3009	4988	5518	partof	cmu
3010	308	413	none	stanford
3011	4988	5519	partof	cmu
3012	308	414	none	stanford
3013	9089	10115	none	mit
3014	4013	5504	none	cmu
3015	308	418	none	stanford
3016	6797	8156	none	berkeley
3017	6357	8351	none	berkeley
3018	5019	5512	partof	cmu
3019	5812	8138	member	berkeley
3020	5019	5518	partof	cmu
3021	1606	1613	none	stanford
3022	5215	5559	member	cmu
3023	6211	7954	member	berkeley
3024	4988	5520	partof	cmu
3025	2838	3339	member	cmu
3026	4988	5521	partof	cmu
3027	617	1955	partof	stanford
3028	4988	5522	partof	cmu
3029	4988	5523	partof	cmu
3030	6356	8784	none	berkeley
3031	4988	5524	partof	cmu
3032	4988	5525	partof	cmu
3033	4988	5527	partof	cmu
3034	6560	6583	member	berkeley
3035	4988	5528	partof	cmu
3036	4988	5529	partof	cmu
3037	6560	6587	none	berkeley
3038	6245	8862	none	berkeley
3039	1050	2084	none	stanford
3040	5265	5321	none	cmu
3041	308	426	none	stanford
3042	3605	5027	member	cmu
3043	1391	1637	none	stanford
3044	308	428	none	stanford
3045	2561	2606	none	cmu
3046	4013	5518	none	cmu
3047	498	1955	member	stanford
3048	6747	7740	ta	berkeley
3049	5265	5329	none	cmu
3050	1754	2060	none	stanford
3051	5215	5560	member	cmu
3052	8978	10850	none	mit
3053	7380	7694	advisor	berkeley
3054	6455	7728	none	berkeley
3055	8297	8351	none	berkeley
3056	5019	5524	partof	cmu
3057	5019	5527	partof	cmu
3058	5019	5529	partof	cmu
3059	8978	10857	none	mit
3060	4988	5530	partof	cmu
3061	4988	5531	partof	cmu
3062	187	242	member	stanford
3063	4988	5532	partof	cmu
3064	4988	5533	partof	cmu
3065	1063	1338	none	stanford
3066	4988	5534	partof	cmu
3067	4988	5535	partof	cmu
3068	308	431	none	stanford
3069	10146	10530	none	mit
3070	4988	5536	partof	cmu
3071	8137	8246	advisor	berkeley
3072	308	432	none	stanford
